molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL310293,O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,11000.0
CHEMBL310293,O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,intermediate,9500.0
CHEMBL310293,O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,intermediate,7800.0
CHEMBL310293,O=c1c(C(c2ccc3c(c2)Cc2ccccc2-3)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,10000.0
CHEMBL133828,COC(=O)c1cc2cc(O)c(O)cc2cn1,inactive,100000.0
CHEMBL337498,O=C(/C=C/c1ccc(F)c(F)c1)OCCc1ccccc1,inactive,100000.0
CHEMBL131733,O=C(/C=C/c1cc(O)c(O)c(O)c1)OCCc1ccccc1,intermediate,2000.0
CHEMBL17347,CCOC(=O)/C=C/c1ccc(O)c(O)c1,inactive,100000.0
CHEMBL131689,O=C(OCCc1ccccc1)c1ccc2cc(O)c(O)cc2c1,inactive,68000.0
CHEMBL48436,O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,inactive,75000.0
CHEMBL80104,O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,14000.0
CHEMBL80104,O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,16000.0
CHEMBL80104,O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,13000.0
CHEMBL80104,O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,28000.0
CHEMBL80104,O=c1c(C(c2ccc(-c3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,15000.0
CHEMBL442022,COc1cc(/C=C/C(=O)OCCc2ccccc2)ccc1O,inactive,100000.0
CHEMBL301141,O=c1cc(O)c2ccccc2o1,inactive,100000.0
CHEMBL301141,O=c1cc(O)c2ccccc2o1,inactive,100000.0
CHEMBL132024,O=C(CCc1ccc(O)c(O)c1)NCCc1ccccc1,inactive,100000.0
CHEMBL82974,O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,inactive,34000.0
CHEMBL82974,O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,inactive,40000.0
CHEMBL82974,O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,inactive,11100.0
CHEMBL82974,O=c1c(Cc2cccc(Cc3c(O)oc4ccccc4c3=O)c2)c(O)oc2ccccc12,inactive,27500.0
CHEMBL32926,O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,inactive,121000.0
CHEMBL32926,O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,inactive,127000.0
CHEMBL32926,O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,inactive,122000.0
CHEMBL32926,O=c1oc2ccccc2c(O)c1C1c2ccccc2Oc2c1c(=O)oc1ccccc21,inactive,163000.0
CHEMBL133714,O=C(/C=C/c1ccc(O)c(O)c1)OCc1ccccc1,intermediate,9000.0
CHEMBL413118,COC(=O)c1cc2ccc(O)c(O)c2cn1,inactive,14000.0
CHEMBL132379,N=c1oc2cc(O)c(O)cc2cc1C(N)=O,inactive,48000.0
CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,inactive,100000.0
CHEMBL315955,O=c1c(C(c2cccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,intermediate,3000.0
CHEMBL315955,O=c1c(C(c2cccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,intermediate,2900.0
CHEMBL315955,O=c1c(C(c2cccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,intermediate,1200.0
CHEMBL315955,O=c1c(C(c2cccc(C(c3c(O)oc4ccccc4c3=O)c3c(O)oc4ccccc4c3=O)c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,intermediate,2000.0
CHEMBL133491,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1cccc2ccccc12,inactive,15000.0
CHEMBL81935,O=c1c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,58000.0
CHEMBL81935,O=c1c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,50000.0
CHEMBL81935,O=c1c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,12000.0
CHEMBL81935,O=c1c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,24000.0
CHEMBL81935,O=c1c(C(c2ccc([N+](=O)[O-])cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,54000.0
CHEMBL133992,O=C(CCc1ccc(O)c(O)c1)OCCc1ccccc1,inactive,11000.0
CHEMBL296582,O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,inactive,100000.0
CHEMBL82228,O=c1c(C(c2cccs2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,100000.0
CHEMBL82228,O=c1c(C(c2cccs2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,110000.0
CHEMBL82228,O=c1c(C(c2cccs2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,148000.0
CHEMBL82228,O=c1c(C(c2cccs2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,149000.0
CHEMBL82228,O=c1c(C(c2cccs2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,105000.0
CHEMBL80018,O=c1c(Cc2ccccc2Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,46000.0
CHEMBL80018,O=c1c(Cc2ccccc2Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,45000.0
CHEMBL80018,O=c1c(Cc2ccccc2Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,20500.0
CHEMBL80018,O=c1c(Cc2ccccc2Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,33200.0
CHEMBL310585,O=c1c(C(c2cccnc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,inactive,62000.0
CHEMBL310585,O=c1c(C(c2cccnc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,inactive,116000.0
CHEMBL310585,O=c1c(C(c2cccnc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,inactive,25000.0
CHEMBL310585,O=c1c(C(c2cccnc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,inactive,97000.0
CHEMBL310585,O=c1c(C(c2cccnc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,inactive,89000.0
CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,inactive,100000.0
CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,inactive,100000.0
CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,inactive,300000.0
CHEMBL312008,CN(C)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,100000.0
CHEMBL312008,CN(C)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,88000.0
CHEMBL312008,CN(C)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,50000.0
CHEMBL312008,CN(C)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,88000.0
CHEMBL312008,CN(C)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,190000.0
CHEMBL310188,O=c1c(C(c2ccccc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,inactive,17200.0
CHEMBL310188,O=c1c(C(c2ccccc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,inactive,22200.0
CHEMBL131982,O=C(/C=C/c1ccc(O)c(O)c1)OCCCc1ccccc1,intermediate,8000.0
CHEMBL131904,O=C(CCc1ccc(O)c(O)c1)NCCc1cc(O)c(O)c(O)c1,intermediate,4000.0
CHEMBL82696,O=C(O)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,66000.0
CHEMBL82696,O=C(O)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,48000.0
CHEMBL82696,O=C(O)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,54000.0
CHEMBL82696,O=C(O)c1ccc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)cc1,inactive,49000.0
CHEMBL309505,O=c1c(C(c2ccco2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,75000.0
CHEMBL309505,O=c1c(C(c2ccco2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,34000.0
CHEMBL309505,O=c1c(C(c2ccco2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,133000.0
CHEMBL309505,O=c1c(C(c2ccco2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,122000.0
CHEMBL309505,O=c1c(C(c2ccco2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,54000.0
CHEMBL319244,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,intermediate,7000.0
CHEMBL313509,O=c1c(C(c2ccccc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,43400.0
CHEMBL313509,O=c1c(C(c2ccccc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,38800.0
CHEMBL313509,O=c1c(C(c2ccccc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,43000.0
CHEMBL18276,COC(=O)c1ccc2c(O)c(O)ccc2c1,intermediate,8000.0
CHEMBL82828,O=c1c(Cc2ccc(Cc3c(O)oc4ccccc4c3=O)cc2)c(O)oc2ccccc12,inactive,80600.0
CHEMBL82828,O=c1c(Cc2ccc(Cc3c(O)oc4ccccc4c3=O)cc2)c(O)oc2ccccc12,inactive,69200.0
CHEMBL81797,O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,19000.0
CHEMBL81797,O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,intermediate,8500.0
CHEMBL81797,O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,14000.0
CHEMBL81797,O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,24000.0
CHEMBL81797,O=c1c(C(c2ccc(OCc3ccccc3)cc2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,20000.0
CHEMBL309502,O=c1c(C(c2ccc3ccccc3c2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,intermediate,4200.0
CHEMBL309502,O=c1c(C(c2ccc3ccccc3c2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12,intermediate,3550.0
CHEMBL83968,COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O,inactive,198000.0
CHEMBL83968,COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O,inactive,177000.0
CHEMBL83968,COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O,inactive,76000.0
CHEMBL83968,COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O,inactive,108000.0
CHEMBL83968,COc1cc(C(c2c(O)oc3ccccc3c2=O)c2c(O)oc3ccccc3c2=O)ccc1O,inactive,190000.0
CHEMBL81144,O=c1c(C(c2cnc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,40000.0
CHEMBL81144,O=c1c(C(c2cnc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,29000.0
CHEMBL81144,O=c1c(C(c2cnc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,23000.0
CHEMBL81144,O=c1c(C(c2cnc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,14000.0
CHEMBL81144,O=c1c(C(c2cnc3ccccc3c2)c2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,inactive,35000.0
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,150000.0
CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,inactive,140000.0
CHEMBL20592,[N-]=[N+]=NC1CC(N=[N+]=[N-])c2cc(C(=O)CC(=O)C(=O)O)ccc21,inactive,100000.0
CHEMBL20592,[N-]=[N+]=NC1CC(N=[N+]=[N-])c2cc(C(=O)CC(=O)C(=O)O)ccc21,active,360.0
CHEMBL278545,[N-]=[N+]=NC1CCC(N=[N+]=[N-])c2cc(C(=O)CC(=O)C(=O)O)ccc21,inactive,70000.0
CHEMBL278545,[N-]=[N+]=NC1CCC(N=[N+]=[N-])c2cc(C(=O)CC(=O)C(=O)O)ccc21,active,320.0
CHEMBL19977,O=C(O)C(=O)CC(=O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,inactive,100000.0
CHEMBL19977,O=C(O)C(=O)CC(=O)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,active,480.0
CHEMBL105350,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,inactive,120000.0
CHEMBL105350,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1,inactive,80000.0
CHEMBL103006,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)cc2)cc1,inactive,300000.0
CHEMBL103006,COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC)cc2)cc1,inactive,300000.0
CHEMBL20091,N#CCCc1cccc(C(=O)CC(=O)C(=O)O)c1,inactive,100000.0
CHEMBL20091,N#CCCc1cccc(C(=O)CC(=O)C(=O)O)c1,intermediate,1500.0
CHEMBL20091,N#CCCc1cccc(C(=O)CC(=O)C(=O)O)c1,intermediate,1800.0
CHEMBL103410,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,inactive,18000.0
CHEMBL103410,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(O)c2)ccc1O,intermediate,9000.0
CHEMBL18927,O=C(O)C(=O)CC(=O)c1cccc(OCc2ccccc2)c1,inactive,85000.0
CHEMBL18927,O=C(O)C(=O)CC(=O)c1cccc(OCc2ccccc2)c1,inactive,100000.0
CHEMBL18927,O=C(O)C(=O)CC(=O)c1cccc(OCc2ccccc2)c1,active,350.0
CHEMBL20117,COc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O,inactive,100000.0
CHEMBL20117,COc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O,inactive,24000.0
CHEMBL20117,COc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O,inactive,18000.0
CHEMBL20586,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1,inactive,100000.0
CHEMBL20586,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1,intermediate,6100.0
CHEMBL20586,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1,intermediate,7100.0
CHEMBL20758,CC(C)Oc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O,inactive,100000.0
CHEMBL20758,CC(C)Oc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O,inactive,25000.0
CHEMBL20758,CC(C)Oc1ccc(CN=[N+]=[N-])cc1C(=O)CC(=O)C(=O)O,inactive,23000.0
CHEMBL324842,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,intermediate,9000.0
CHEMBL324842,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,intermediate,4000.0
CHEMBL179512,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O,inactive,140000.0
CHEMBL179512,COc1cc(/C=C/C(O)=C/C(=O)/C=C/c2ccc(O)cc2)ccc1O,inactive,120000.0
CHEMBL20342,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-],inactive,100000.0
CHEMBL20342,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-],active,260.0
CHEMBL20342,[N-]=[N+]=NCc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-],active,150.0
CHEMBL20378,[N-]=[N+]=NCc1cccc(C(=O)CC(=O)C(=O)O)c1,inactive,100000.0
CHEMBL20378,[N-]=[N+]=NCc1cccc(C(=O)CC(=O)C(=O)O)c1,intermediate,1530.0
CHEMBL1160386,Nc1ccn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3OC[C@@H](n4ccc(=O)[nH]c4=O)[C@@H]3O)[C@@H](COP(=O)(O)O)O2)c(=O)n1,intermediate,7500.0
CHEMBL1160386,Nc1ccn([C@H]2C[C@H](OP(=O)(O)OC[C@H]3OC[C@@H](n4ccc(=O)[nH]c4=O)[C@@H]3O)[C@@H](COP(=O)(O)O)O2)c(=O)n1,intermediate,5900.0
CHEMBL319488,O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,intermediate,6000.0
CHEMBL319488,O=C(/C=C/c1ccc(O)c(O)c1)CC(=O)/C=C/c1ccc(O)c(O)c1,intermediate,3100.0
CHEMBL20702,COc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-],inactive,100000.0
CHEMBL20702,COc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-],intermediate,8500.0
CHEMBL20702,COc1ccc(C(=O)CC(=O)C(=O)O)cc1CN=[N+]=[N-],intermediate,9000.0
CHEMBL102914,O=C(/C=C/c1ccccc1)CC(=O)/C=C/c1ccccc1,inactive,300000.0
CHEMBL102914,O=C(/C=C/c1ccccc1)CC(=O)/C=C/c1ccccc1,inactive,300000.0
CHEMBL318743,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,inactive,300000.0
CHEMBL318743,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,inactive,300000.0
CHEMBL20633,[N-]=[N+]=NCc1cc(CN=[N+]=[N-])cc(C(=O)CC(=O)C(=O)O)c1,inactive,100000.0
CHEMBL20633,[N-]=[N+]=NCc1cc(CN=[N+]=[N-])cc(C(=O)CC(=O)C(=O)O)c1,intermediate,2800.0
CHEMBL20633,[N-]=[N+]=NCc1cc(CN=[N+]=[N-])cc(C(=O)CC(=O)C(=O)O)c1,intermediate,2000.0
CHEMBL110831,O=C(NNC(=O)c1ccccc1F)c1ccccc1F,inactive,100000.0
CHEMBL110831,O=C(NNC(=O)c1ccccc1F)c1ccccc1F,inactive,100000.0
CHEMBL320075,O=C(NNC(=O)c1ccc(Cl)c(Cl)c1)c1ccccc1,inactive,100000.0
CHEMBL320075,O=C(NNC(=O)c1ccc(Cl)c(Cl)c1)c1ccccc1,inactive,100000.0
CHEMBL108311,O=C(NNC(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,inactive,100000.0
CHEMBL108311,O=C(NNC(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,inactive,100000.0
CHEMBL323240,CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)/C1=C/c1ccccc1O,inactive,293000.0
CHEMBL323240,CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)/C1=C/c1ccccc1O,inactive,293000.0
CHEMBL108310,COc1cc(C(=O)NNC(=O)c2ccc(Cl)cc2)cc(OC)c1OC,inactive,100000.0
CHEMBL108310,COc1cc(C(=O)NNC(=O)c2ccc(Cl)cc2)cc(OC)c1OC,inactive,100000.0
CHEMBL110832,CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)/C1=C/c1cccc([N+](=O)[O-])c1,inactive,270000.0
CHEMBL110832,CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)/C1=C/c1cccc([N+](=O)[O-])c1,inactive,270000.0
CHEMBL110266,COc1cc(/C=C2/C(=O)N(C(=O)c3ccc(Cl)cc3)N=C2C)cc(OC)c1OC,inactive,240000.0
CHEMBL110266,COc1cc(/C=C2/C(=O)N(C(=O)c3ccc(Cl)cc3)N=C2C)cc(OC)c1OC,inactive,240000.0
CHEMBL108302,O=C(O)c1ccccc1C(=O)NNC(=O)c1ccccc1C(=O)O,inactive,100000.0
CHEMBL108302,O=C(O)c1ccccc1C(=O)NNC(=O)c1ccccc1C(=O)O,inactive,100000.0
CHEMBL412570,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C/c1cccc(O)c1,active,900.0
CHEMBL412570,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C/c1cccc(O)c1,intermediate,7400.0
CHEMBL107778,O=C(NN1C(=O)C(Cl)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1O,inactive,192000.0
CHEMBL107778,O=C(NN1C(=O)C(Cl)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1O,inactive,168000.0
CHEMBL107778,O=C(NN1C(=O)C(Cl)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1O,inactive,155000.0
CHEMBL107778,O=C(NN1C(=O)C(Cl)C1c1ccc([N+](=O)[O-])cc1)c1ccccc1O,inactive,83000.0
CHEMBL323445,CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)/C1=C/c1ccc(Cl)cc1,inactive,280000.0
CHEMBL323445,CC1=NN(C(=O)c2ccc(Cl)cc2)C(=O)/C1=C/c1ccc(Cl)cc1,inactive,280000.0
CHEMBL321391,COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1OC,active,500.0
CHEMBL321391,COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1OC,active,500.0
CHEMBL108652,O=C(NNC(=O)c1cccc2ccccc12)c1ccccc1Br,inactive,100000.0
CHEMBL108652,O=C(NNC(=O)c1cccc2ccccc12)c1ccccc1Br,inactive,100000.0
CHEMBL110782,O=C(NNC(=O)c1ccccc1Br)c1ccccc1Br,inactive,100000.0
CHEMBL110782,O=C(NNC(=O)c1ccccc1Br)c1ccccc1Br,inactive,100000.0
CHEMBL108888,O=C(NNC(=O)c1ccccc1F)c1ccc2ccccc2c1,inactive,100000.0
CHEMBL108888,O=C(NNC(=O)c1ccccc1F)c1ccc2ccccc2c1,inactive,100000.0
CHEMBL111182,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C/c1ccccc1O,active,600.0
CHEMBL111182,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C/c1ccccc1O,intermediate,2800.0
CHEMBL109077,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C/c1ccc(O)cc1,active,600.0
CHEMBL109077,CC1=NN(C(=O)c2ccccc2O)C(=O)/C1=C/c1ccc(O)cc1,active,900.0
CHEMBL421416,O=C(NNC(=O)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,inactive,100000.0
CHEMBL421416,O=C(NNC(=O)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1,inactive,100000.0
CHEMBL108653,O=C(NNC(=O)c1cccc2ccccc12)c1ccc(Cl)c(Cl)c1,inactive,100000.0
CHEMBL108653,O=C(NNC(=O)c1cccc2ccccc12)c1ccc(Cl)c(Cl)c1,inactive,100000.0
CHEMBL108031,COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1,active,900.0
CHEMBL108031,COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1,active,600.0
CHEMBL36303,O=C(NNC(=O)c1ccccc1O)c1ccccc1O,intermediate,2070.0
CHEMBL36303,O=C(NNC(=O)c1ccccc1O)c1ccccc1O,active,730.0
CHEMBL321850,O=C(NNC(=O)c1ccc(Cl)cc1Cl)c1ccc2ccccc2c1,inactive,100000.0
CHEMBL321850,O=C(NNC(=O)c1ccc(Cl)cc1Cl)c1ccc2ccccc2c1,inactive,100000.0
CHEMBL108500,O=C(NNC(=O)c1cccc2ccccc12)c1ccccc1F,inactive,100000.0
CHEMBL108500,O=C(NNC(=O)c1cccc2ccccc12)c1ccccc1F,inactive,100000.0
CHEMBL110943,O=C(NN1C(=O)C(Cl)C1c1ccc(O)cc1)c1ccccc1O,inactive,300000.0
CHEMBL110943,O=C(NN1C(=O)C(Cl)C1c1ccc(O)cc1)c1ccccc1O,inactive,285000.0
CHEMBL325111,COc1cc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)ccc1O,active,800.0
CHEMBL325111,COc1cc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)ccc1O,active,600.0
CHEMBL322336,CCOc1ccccc1C(=O)NNC(=O)c1ccccc1OCC,inactive,100000.0
CHEMBL322336,CCOc1ccccc1C(=O)NNC(=O)c1ccccc1OCC,inactive,100000.0
CHEMBL324662,COc1cc(C2C(Cl)C(=O)N2NC(=O)c2ccccc2O)ccc1O,inactive,275000.0
CHEMBL324662,COc1cc(C2C(Cl)C(=O)N2NC(=O)c2ccccc2O)ccc1O,inactive,262000.0
CHEMBL321212,COc1cc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc(OC)c1OC,intermediate,2000.0
CHEMBL321212,COc1cc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc(OC)c1OC,intermediate,2000.0
CHEMBL110954,Nc1ccccc1C(=O)NNC(=O)c1ccccc1N,inactive,100000.0
CHEMBL110954,Nc1ccccc1C(=O)NNC(=O)c1ccccc1N,inactive,100000.0
CHEMBL419747,COc1ccc(C2C(Cl)C(=O)N2NC(=O)c2ccccc2O)cc1,inactive,288000.0
